mV,distance_mm
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,900
648,899
649,898
650,896
651,895
652,894
653,893
654,891
655,890
656,889
657,888
658,886
659,885
660,884
661,883
662,881
663,880
664,879
665,878
666,877
667,875
668,874
669,873
670,872
671,870
672,869
673,868
674,867
675,865
676,864
677,863
678,862
679,860
680,859
681,858
682,857
683,856
684,854
685,853
686,852
687,851
688,849
689,848
690,847
691,846
692,844
693,843
694,842
695,841
696,840
697,838
698,837
699,836
700,835
701,833
702,832
703,831
704,830
705,828
706,827
707,826
708,825
709,823
710,822
711,821
712,820
713,819
714,817
715,816
716,815
717,814
718,812
719,811
720,810
721,809
722,807
723,806
724,805
725,804
726,802
727,801
728,800
729,798
730,797
731,795
732,794
733,792
734,790
735,789
736,787
737,785
738,784
739,782
740,781
741,779
742,777
743,776
744,774
745,773
746,771
747,769
748,768
749,766
750,765
751,763
752,761
753,760
754,758
755,756
756,755
757,753
758,752
759,750
760,748
761,747
762,745
763,744
764,742
765,740
766,739
767,737
768,735
769,734
770,732
771,731
772,729
773,727
774,726
775,724
776,723
777,721
778,719
779,718
780,716
781,715
782,713
783,711
784,710
785,708
786,706
787,705
788,703
789,702
790,700
791,700
792,699
793,699
794,699
795,698
796,698
797,697
798,697
799,697
800,696
801,696
802,696
803,695
804,695
805,695
806,694
807,694
808,693
809,693
810,693
811,692
812,692
813,692
814,691
815,691
816,691
817,690
818,690
819,689
820,689
821,689
822,688
823,688
824,688
825,687
826,687
827,686
828,686
829,686
830,685
831,685
832,685
833,684
834,684
835,684
836,683
837,683
838,682
839,682
840,682
841,681
842,681
843,681
844,680
845,680
846,680
847,679
848,679
849,678
850,678
851,678
852,677
853,677
854,677
855,676
856,676
857,676
858,675
859,675
860,674
861,674
862,674
863,673
864,673
865,673
866,672
867,672
868,672
869,671
870,671
871,670
872,670
873,670
874,669
875,669
876,669
877,668
878,668
879,668
880,667
881,667
882,666
883,666
884,666
885,665
886,665
887,665
888,664
889,664
890,664
891,663
892,663
893,662
894,662
895,662
896,661
897,661
898,661
899,660
900,660
901,659
902,659
903,659
904,658
905,658
906,658
907,657
908,657
909,657
910,656
911,656
912,655
913,655
914,655
915,654
916,654
917,654
918,653
919,653
920,653
921,652
922,652
923,651
924,651
925,651
926,650
927,650
928,650
929,649
930,649
931,649
932,648
933,648
934,647
935,647
936,647
937,646
938,646
939,646
940,645
941,645
942,645
943,644
944,644
945,643
946,643
947,643
948,642
949,642
950,642
951,641
952,641
953,641
954,640
955,640
956,639
957,639
958,639
959,638
960,638
961,638
962,637
963,637
964,636
965,636
966,636
967,635
968,635
969,635
970,634
971,634
972,634
973,633
974,633
975,632
976,632
977,632
978,631
979,631
980,631
981,630
982,630
983,630
984,629
985,629
986,628
987,628
988,628
989,627
990,627
991,627
992,626
993,626
994,626
995,625
996,625
997,624
998,624
999,624
1000,623
1001,623
1002,623
1003,622
1004,622
1005,622
1006,621
1007,621
1008,620
1009,620
1010,620
1011,619
1012,619
1013,619
1014,618
1015,618
1016,618
1017,617
1018,617
1019,616
1020,616
1021,616
1022,615
1023,615
1024,615
1025,614
1026,614
1027,614
1028,613
1029,613
1030,612
1031,612
1032,612
1033,611
1034,611
1035,611
1036,610
1037,610
1038,609
1039,609
1040,609
1041,608
1042,608
1043,608
1044,607
1045,607
1046,607
1047,606
1048,606
1049,605
1050,605
1051,605
1052,604
1053,604
1054,604
1055,603
1056,603
1057,603
1058,602
1059,602
1060,601
1061,601
1062,601
1063,600
1064,600
1065,599
1066,599
1067,598
1068,598
1069,597
1070,597
1071,596
1072,595
1073,595
1074,594
1075,594
1076,593
1077,593
1078,592
1079,592
1080,591
1081,590
1082,590
1083,589
1084,589
1085,588
1086,588
1087,587
1088,586
1089,586
1090,585
1091,585
1092,584
1093,584
1094,583
1095,582
1096,582
1097,581
1098,581
1099,580
1100,580
1101,579
1102,579
1103,578
1104,577
1105,577
1106,576
1107,576
1108,575
1109,575
1110,574
1111,573
1112,573
1113,572
1114,572
1115,571
1116,571
1117,570
1118,569
1119,569
1120,568
1121,568
1122,567
1123,567
1124,566
1125,566
1126,565
1127,564
1128,564
1129,563
1130,563
1131,562
1132,562
1133,561
1134,560
1135,560
1136,559
1137,559
1138,558
1139,558
1140,557
1141,556
1142,556
1143,555
1144,555
1145,554
1146,554
1147,553
1148,553
1149,552
1150,551
1151,551
1152,550
1153,550
1154,549
1155,549
1156,548
1157,547
1158,547
1159,546
1160,546
1161,545
1162,545
1163,544
1164,544
1165,543
1166,542
1167,542
1168,541
1169,541
1170,540
1171,540
1172,539
1173,538
1174,538
1175,537
1176,537
1177,536
1178,536
1179,535
1180,534
1181,534
1182,533
1183,533
1184,532
1185,532
1186,531
1187,531
1188,530
1189,529
1190,529
1191,528
1192,528
1193,527
1194,527
1195,526
1196,525
1197,525
1198,524
1199,524
1200,523
1201,523
1202,522
1203,521
1204,521
1205,520
1206,520
1207,519
1208,519
1209,518
1210,518
1211,517
1212,516
1213,516
1214,515
1215,515
1216,514
1217,514
1218,513
1219,512
1220,512
1221,511
1222,511
1223,510
1224,510
1225,509
1226,508
1227,508
1228,507
1229,507
1230,506
1231,506
1232,505
1233,505
1234,504
1235,503
1236,503
1237,502
1238,502
1239,501
1240,501
1241,500
1242,498
1243,497
1244,495
1245,493
1246,492
1247,490
1248,489
1249,487
1250,485
1251,484
1252,482
1253,480
1254,479
1255,477
1256,475
1257,474
1258,472
1259,470
1260,469
1261,467
1262,466
1263,464
1264,462
1265,461
1266,459
1267,457
1268,456
1269,454
1270,452
1271,451
1272,449
1273,448
1274,446
1275,444
1276,443
1277,441
1278,439
1279,438
1280,436
1281,434
1282,433
1283,431
1284,430
1285,428
1286,426
1287,425
1288,423
1289,421
1290,420
1291,418
1292,416
1293,415
1294,413
1295,411
1296,410
1297,408
1298,407
1299,405
1300,403
1301,402
1302,400
1303,400
1304,400
1305,399
1306,399
1307,399
1308,399
1309,398
1310,398
1311,398
1312,398
1313,397
1314,397
1315,397
1316,397
1317,397
1318,396
1319,396
1320,396
1321,396
1322,395
1323,395
1324,395
1325,395
1326,394
1327,394
1328,394
1329,394
1330,393
1331,393
1332,393
1333,393
1334,393
1335,392
1336,392
1337,392
1338,392
1339,391
1340,391
1341,391
1342,391
1343,390
1344,390
1345,390
1346,390
1347,390
1348,389
1349,389
1350,389
1351,389
1352,388
1353,388
1354,388
1355,388
1356,387
1357,387
1358,387
1359,387
1360,386
1361,386
1362,386
1363,386
1364,386
1365,385
1366,385
1367,385
1368,385
1369,384
1370,384
1371,384
1372,384
1373,383
1374,383
1375,383
1376,383
1377,383
1378,382
1379,382
1380,382
1381,382
1382,381
1383,381
1384,381
1385,381
1386,380
1387,380
1388,380
1389,380
1390,379
1391,379
1392,379
1393,379
1394,379
1395,378
1396,378
1397,378
1398,378
1399,377
1400,377
1401,377
1402,377
1403,376
1404,376
1405,376
1406,376
1407,376
1408,375
1409,375
1410,375
1411,375
1412,374
1413,374
1414,374
1415,374
1416,373
1417,373
1418,373
1419,373
1420,372
1421,372
1422,372
1423,372
1424,372
1425,371
1426,371
1427,371
1428,371
1429,370
1430,370
1431,370
1432,370
1433,369
1434,369
1435,369
1436,369
1437,369
1438,368
1439,368
1440,368
1441,368
1442,367
1443,367
1444,367
1445,367
1446,366
1447,366
1448,366
1449,366
1450,366
1451,365
1452,365
1453,365
1454,365
1455,364
1456,364
1457,364
1458,364
1459,363
1460,363
1461,363
1462,363
1463,362
1464,362
1465,362
1466,362
1467,362
1468,361
1469,361
1470,361
1471,361
1472,360
1473,360
1474,360
1475,360
1476,359
1477,359
1478,359
1479,359
1480,359
1481,358
1482,358
1483,358
1484,358
1485,357
1486,357
1487,357
1488,357
1489,356
1490,356
1491,356
1492,356
1493,355
1494,355
1495,355
1496,355
1497,355
1498,354
1499,354
1500,354
1501,354
1502,353
1503,353
1504,353
1505,353
1506,352
1507,352
1508,352
1509,352
1510,352
1511,351
1512,351
1513,351
1514,351
1515,350
1516,350
1517,350
1518,350
1519,349
1520,349
1521,349
1522,349
1523,348
1524,348
1525,348
1526,348
1527,348
1528,347
1529,347
1530,347
1531,347
1532,346
1533,346
1534,346
1535,346
1536,345
1537,345
1538,345
1539,345
1540,345
1541,344
1542,344
1543,344
1544,344
1545,343
1546,343
1547,343
1548,343
1549,342
1550,342
1551,342
1552,342
1553,341
1554,341
1555,341
1556,341
1557,341
1558,340
1559,340
1560,340
1561,340
1562,339
1563,339
1564,339
1565,339
1566,338
1567,338
1568,338
1569,338
1570,338
1571,337
1572,337
1573,337
1574,337
1575,336
1576,336
1577,336
1578,336
1579,335
1580,335
1581,335
1582,335
1583,334
1584,334
1585,334
1586,334
1587,334
1588,333
1589,333
1590,333
1591,333
1592,332
1593,332
1594,332
1595,332
1596,331
1597,331
1598,331
1599,331
1600,331
1601,330
1602,330
1603,330
1604,330
1605,329
1606,329
1607,329
1608,329
1609,328
1610,328
1611,328
1612,328
1613,328
1614,327
1615,327
1616,327
1617,327
1618,326
1619,326
1620,326
1621,326
1622,325
1623,325
1624,325
1625,325
1626,324
1627,324
1628,324
1629,324
1630,324
1631,323
1632,323
1633,323
1634,323
1635,322
1636,322
1637,322
1638,322
1639,321
1640,321
1641,321
1642,321
1643,321
1644,320
1645,320
1646,320
1647,320
1648,319
1649,319
1650,319
1651,319
1652,318
1653,318
1654,318
1655,318
1656,317
1657,317
1658,317
1659,317
1660,317
1661,316
1662,316
1663,316
1664,316
1665,315
1666,315
1667,315
1668,315
1669,314
1670,314
1671,314
1672,314
1673,314
1674,313
1675,313
1676,313
1677,313
1678,312
1679,312
1680,312
1681,312
1682,311
1683,311
1684,311
1685,311
1686,310
1687,310
1688,310
1689,310
1690,310
1691,309
1692,309
1693,309
1694,309
1695,308
1696,308
1697,308
1698,308
1699,307
1700,307
1701,307
1702,307
1703,307
1704,306
1705,306
1706,306
1707,306
1708,305
1709,305
1710,305
1711,305
1712,304
1713,304
1714,304
1715,304
1716,303
1717,303
1718,303
1719,303
1720,303
1721,302
1722,302
1723,302
1724,302
1725,301
1726,301
1727,301
1728,301
1729,300
1730,300
1731,300
1732,300
1733,300
1734,299
1735,299
1736,299
1737,299
1738,299
1739,298
1740,298
1741,298
1742,298
1743,298
1744,297
1745,297
1746,297
1747,297
1748,297
1749,296
1750,296
1751,296
1752,296
1753,296
1754,295
1755,295
1756,295
1757,295
1758,295
1759,294
1760,294
1761,294
1762,294
1763,294
1764,293
1765,293
1766,293
1767,293
1768,293
1769,292
1770,292
1771,292
1772,292
1773,292
1774,291
1775,291
1776,291
1777,291
1778,291
1779,290
1780,290
1781,290
1782,290
1783,290
1784,289
1785,289
1786,289
1787,289
1788,289
1789,288
1790,288
1791,288
1792,288
1793,288
1794,287
1795,287
1796,287
1797,287
1798,287
1799,286
1800,286
1801,286
1802,286
1803,286
1804,285
1805,285
1806,285
1807,285
1808,285
1809,284
1810,284
1811,284
1812,284
1813,284
1814,283
1815,283
1816,283
1817,283
1818,283
1819,282
1820,282
1821,282
1822,282
1823,282
1824,281
1825,281
1826,281
1827,281
1828,281
1829,280
1830,280
1831,280
1832,280
1833,280
1834,279
1835,279
1836,279
1837,279
1838,279
1839,278
1840,278
1841,278
1842,278
1843,278
1844,277
1845,277
1846,277
1847,277
1848,277
1849,276
1850,276
1851,276
1852,276
1853,276
1854,275
1855,275
1856,275
1857,275
1858,275
1859,275
1860,274
1861,274
1862,274
1863,274
1864,274
1865,273
1866,273
1867,273
1868,273
1869,273
1870,272
1871,272
1872,272
1873,272
1874,272
1875,271
1876,271
1877,271
1878,271
1879,271
1880,270
1881,270
1882,270
1883,270
1884,270
1885,269
1886,269
1887,269
1888,269
1889,269
1890,268
1891,268
1892,268
1893,268
1894,268
1895,267
1896,267
1897,267
1898,267
1899,267
1900,266
1901,266
1902,266
1903,266
1904,266
1905,265
1906,265
1907,265
1908,265
1909,265
1910,264
1911,264
1912,264
1913,264
1914,264
1915,263
1916,263
1917,263
1918,263
1919,263
1920,262
1921,262
1922,262
1923,262
1924,262
1925,261
1926,261
1927,261
1928,261
1929,261
1930,260
1931,260
1932,260
1933,260
1934,260
1935,259
1936,259
1937,259
1938,259
1939,259
1940,258
1941,258
1942,258
1943,258
1944,258
1945,257
1946,257
1947,257
1948,257
1949,257
1950,256
1951,256
1952,256
1953,256
1954,256
1955,255
1956,255
1957,255
1958,255
1959,255
1960,254
1961,254
1962,254
1963,254
1964,254
1965,253
1966,253
1967,253
1968,253
1969,253
1970,252
1971,252
1972,252
1973,252
1974,252
1975,251
1976,251
1977,251
1978,251
1979,251
1980,250
1981,250
1982,250
1983,250
1984,250
1985,249
1986,249
1987,249
1988,249
1989,249
1990,248
1991,248
1992,248
1993,248
1994,248
1995,247
1996,247
1997,247
1998,247
1999,247
2000,246
2001,246
2002,246
2003,246
2004,246
2005,245
2006,245
2007,245
2008,245
2009,245
2010,244
2011,244
2012,244
2013,244
2014,244
2015,243
2016,243
2017,243
2018,243
2019,243
2020,242
2021,242
2022,242
2023,242
2024,242
2025,241
2026,241
2027,241
2028,241
2029,241
2030,240
2031,240
2032,240
2033,240
2034,240
2035,239
2036,239
2037,239
2038,239
2039,239
2040,238
2041,238
2042,238
2043,238
2044,238
2045,237
2046,237
2047,237
2048,237
2049,237
2050,236
2051,236
2052,236
2053,236
2054,236
2055,235
2056,235
2057,235
2058,235
2059,235
2060,234
2061,234
2062,234
2063,234
2064,234
2065,233
2066,233
2067,233
2068,233
2069,233
2070,232
2071,232
2072,232
2073,232
2074,232
2075,231
2076,231
2077,231
2078,231
2079,231
2080,230
2081,230
2082,230
2083,230
2084,230
2085,229
2086,229
2087,229
2088,229
2089,229
2090,228
2091,228
2092,228
2093,228
2094,228
2095,227
2096,227
2097,227
2098,227
2099,227
2100,226
2101,226
2102,226
2103,226
2104,226
2105,225
2106,225
2107,225
2108,225
2109,225
2110,225
2111,224
2112,224
2113,224
2114,224
2115,224
2116,223
2117,223
2118,223
2119,223
2120,223
2121,222
2122,222
2123,222
2124,222
2125,222
2126,221
2127,221
2128,221
2129,221
2130,221
2131,220
2132,220
2133,220
2134,220
2135,220
2136,219
2137,219
2138,219
2139,219
2140,219
2141,218
2142,218
2143,218
2144,218
2145,218
2146,217
2147,217
2148,217
2149,217
2150,217
2151,216
2152,216
2153,216
2154,216
2155,216
2156,215
2157,215
2158,215
2159,215
2160,215
2161,214
2162,214
2163,214
2164,214
2165,214
2166,213
2167,213
2168,213
2169,213
2170,213
2171,212
2172,212
2173,212
2174,212
2175,212
2176,211
2177,211
2178,211
2179,211
2180,211
2181,210
2182,210
2183,210
2184,210
2185,210
2186,209
2187,209
2188,209
2189,209
2190,209
2191,208
2192,208
2193,208
2194,208
2195,208
2196,207
2197,207
2198,207
2199,207
2200,207
2201,206
2202,206
2203,206
2204,206
2205,206
2206,205
2207,205
2208,205
2209,205
2210,205
2211,204
2212,204
2213,204
2214,204
2215,204
2216,203
2217,203
2218,203
2219,203
2220,203
2221,202
2222,202
2223,202
2224,202
2225,202
2226,201
2227,201
2228,201
2229,201
2230,201
2231,200
2232,200
2233,200
2234,200
2235,200
2236,199
2237,199
2238,199
2239,199
2240,199
2241,198
2242,198
2243,198
2244,198
2245,198
2246,197
2247,197
2248,197
2249,197
2250,197
2251,196
2252,196
2253,196
2254,196
2255,196
2256,195
2257,195
2258,195
2259,195
2260,195
2261,194
2262,194
2263,194
2264,194
2265,194
2266,193
2267,193
2268,193
2269,193
2270,193
2271,192
2272,192
2273,192
2274,192
2275,192
2276,191
2277,191
2278,191
2279,191
2280,191
2281,190
2282,190
2283,190
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,0
2419,0
2420,0
2421,0
2422,0
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,0
2431,0
2432,0
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,0
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,0
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0
2863,0
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,0
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,0
2980,0
2981,0
2982,0
2983,0
2984,0
2985,0
2986,0
2987,0
2988,0
2989,0
2990,0
2991,0
2992,0
2993,0
2994,0
2995,0
